x,y
0.0,0.0
0.01002004008016032,0.010019872410321994
0.02004008016032064,0.020038738821815002
0.03006012024048096,0.030055593336652683
0.04008016032064128,0.040069430259003856
0.0501002004008016,0.05007924419600471
0.06012024048096192,0.06008403015870064
0.07014028056112225,0.07008278366294748
0.08016032064128256,0.08007450083026207
0.09018036072144288,0.09005817848861206
0.1002004008016032,0.1000328142731347
0.11022044088176353,0.10999740672677467
0.12024048096192384,0.1199509554008307
0.13026052104208416,0.12989246095540102
0.1402805611222445,0.13982092525971743
0.1503006012024048,0.14973535149235792
0.16032064128256512,0.15963474424132812
0.17034068136272545,0.16951810960400077
0.18036072144288576,0.17938445528690403
0.1903807615230461,0.18923279070534813
0.2004008016032064,0.1990621270828803
0.21042084168336672,0.20887147755055852
0.22044088176352705,0.2186598572460333
0.23046092184368736,0.2284262834124282
0.24048096192384769,0.2381697754970093
0.250501002004008,0.2478893552496326
0.2605210420841683,0.25758404682096103
0.27054108216432865,0.26725287686043997
0.280561122244489,0.2768948746140219
0.2905811623246493,0.2865090720216307
0.3006012024048096,0.29609450381435476
0.3106212424849699,0.30565020761136114
0.32064128256513025,0.31517522401651815
0.3306613226452906,0.3246685967147193
0.3406813627254509,0.3341293725678981
0.3507014028056112,0.3435566017107228
0.3607214428857715,0.35294933764596376
0.37074148296593185,0.36230663733952184
0.3807615230460922,0.3716275613151095
0.3907815631262525,0.3809111737485744
0.4008016032064128,0.3901565425618566
0.4108216432865731,0.3993627395165696
0.42084168336673344,0.4085288403071956
0.4308617234468938,0.41765392465388634
0.4408817635270541,0.4267370763948594
0.45090180360721444,0.4357773835783812
0.4609218436873747,0.4447739385543271
0.47094188376753504,0.45372583806531047
0.48096192384769537,0.4626321833373691
0.4909819639278557,0.4714920801702031
0.501002004008016,0.48030463902695275
0.5110220440881763,0.48906897512350833
0.5210420841683366,0.49778420851734273
0.531062124248497,0.506449464195858
0.5410821643286573,0.5150638721642371
0.5511022044088176,0.5236265675327914
0.561122244488978,0.532136690603796
0.5711422845691383,0.540593386957804
0.5811623246492986,0.5489958075394302
0.5911823647294588,0.5573431087425965
0.6012024048096192,0.5656344524952307
0.6112224448897795,0.5738690063434088
0.6212424849699398,0.5820459435349337
0.6312625250501002,0.5901644431023417
0.6412825651302605,0.598223689945328
0.6513026052104208,0.6062228749125825
0.6613226452905812,0.6141611948830293
0.6713426853707415,0.6220378528464605
0.6813627254509018,0.6298520579835557
0.6913827655310621,0.6376030257452815
0.7014028056112224,0.6452899779316592
0.7114228456913827,0.6529121427698981
0.721442885771543,0.66046875499188
0.7314629258517034,0.6679590559109932
0.7414829659318637,0.6753822934983056
0.751503006012024,0.6827377224580671
0.7615230460921844,0.6900246043025389
0.7715430861723447,0.6972422074261374
0.781563126252505,0.7043898071788878
0.7915831663326653,0.7114666859391788
0.8016032064128256,0.718472133185813
0.8116232464929859,0.7254054455693426
0.8216432865731462,0.7322659269826862
0.8316633266533066,0.7390528886310184
0.8416833667334669,0.7457656491009247
0.8517034068136272,0.752403534428816
0.8617234468937875,0.7589658781685948
0.8717434869739479,0.7654520214585662
0.8817635270541082,0.7718613130875883
0.8917835671342685,0.778193109560454
0.9018036072144289,0.7844467751624975
0.9118236472945891,0.7906216820234214
0.9218436873747494,0.7967172101803344
0.9318637274549098,0.8027327476399955
0.9418837675350701,0.8086676904402592
0.9519038076152304,0.8145214427107129
0.9619238476953907,0.8202934167325028
0.9719438877755511,0.8259830329973407
0.9819639278557114,0.8315897202656872
0.9919839679358717,0.8371129156241046
1.002004008016032,0.8425520645417728
1.0120240480961924,0.8479066209261653
1.0220440881763526,0.8531760471778762
1.032064128256513,0.8583598142445963
1.0420841683366733,0.8634574016742292
1.0521042084168337,0.8684682976671461
1.062124248496994,0.873391999127569
1.0721442885771542,0.8782280117140833
1.0821643286573146,0.882975849889269
1.0921843687374748,0.887635036968449
1.1022044088176353,0.8922051051675485
1.1122244488977955,0.8966855956500603
1.122244488977956,0.9010760585731131
1.1322645290581161,0.9053760531326346
1.1422845691382766,0.9095851476076096
1.1523046092184368,0.913702919403424
1.1623246492985972,0.9177289550942941
1.1723446893787575,0.9216628504647743
1.1823647294589177,0.9255042105503407
1.1923847695390781,0.9292526496770458
1.2024048096192383,0.9329077915002397
1.2124248496993988,0.9364692690423561
1.222444889779559,0.9399367247297561
1.2324649298597194,0.9433098104286295
1.2424849699398797,0.9465881874799471
1.25250501002004,0.9497715267334623
1.2625250501002003,0.952859508580758
1.2725450901803608,0.9558518229873352
1.282565130260521,0.9587481695237406
1.2925851703406812,0.9615482573957304
1.3026052104208417,0.9642518054734649
1.3126252505010019,0.9668585423197356
1.3226452905811623,0.9693682062172161
1.3326653306613225,0.9717805451947399
1.342685370741483,0.9740953170525974
1.3527054108216432,0.9763122893868535
1.3627254509018036,0.9784312396126806
1.3727454909819639,0.9804519549867066
1.3827655310621243,0.9823742326283739
1.3927855711422845,0.9841978795403092
1.4028056112224447,0.9859227126277003
1.4128256513026052,0.9875485587166788
1.4228456913827654,0.9890752545717068
1.4328657314629258,0.9905026469119661
1.442885771543086,0.9918305924267473
1.4529058116232465,0.9930589577898384
1.4629258517034067,0.9941876196729109
1.4729458917835672,0.9952164647579018
1.4829659318637274,0.9961453897483908
1.4929859719438878,0.9969743013799718
1.503006012024048,0.9977031164296156
1.5130260521042083,0.9983317617240267
1.5230460921843687,0.9988601741469894
1.533066132264529,0.9992883006457041
1.5430861723446894,0.9996160982361152
1.5531062124248496,0.9998435340072254
1.56312625250501,0.9999705851244007
1.5731462925851702,0.9999972388316629
1.5831663326653307,0.9999234924529701
1.593186372745491,0.9997493533924854
1.6032064128256511,0.9994748391338337
1.6132264529058116,0.9990999772383463
1.6232464929859718,0.9986248053422938
1.6332665330661322,0.9980493711531069
1.6432865731462925,0.9973737324445874
1.653306613226453,0.9965979570511068
1.6633266533066131,0.9957221228607965
1.6733466933867736,0.9947463178077272
1.6833667334669338,0.9936706398630807
1.6933867735470942,0.9924951970253132
1.7034068136272544,0.9912201073093126
1.7134268537074147,0.9898454987345495
1.723446893787575,0.988371509312224
1.7334669338677353,0.9867982870314093
1.7434869739478958,0.9851259898441939
1.753507014028056,0.9833547856498226
1.7635270541082164,0.9814848522778399
1.7735470941883766,0.9795163774702355
1.783567134268537,0.9774495588625948
1.7935871743486973,0.9752846039642568
1.8036072144288577,0.9730217301374795
1.813627254509018,0.9706611645756169
1.8236472945891782,0.9682031442803087
1.8336673346693386,0.9656479160376854
1.8436873747494988,0.9629957363935905
1.8537074148296593,0.9602468716278233
1.8637274549098195,0.9574015977274047
1.87374749498998,0.9544602003588678
1.8837675350701402,0.9514229748395765
1.8937875751503006,0.948290226108076
1.9038076152304608,0.9450622686934768
1.9138276553106213,0.9417394266838753
1.9238476953907815,0.9383220336938165
1.9338677354709417,0.9348104328307976
1.9438877755511021,0.9312049766608204
1.9539078156312624,0.9275060271729938
1.9639278557114228,0.9237139557431898
1.973947895791583,0.9198291430967575
1.9839679358717435,0.9158519792702968
1.9939879759519037,0.9117828635725008
2.004008016032064,0.9076222045440633
2.0140280561122244,0.9033704199166617
2.024048096192385,0.8990279365710167
2.034068136272545,0.8945951904940335
2.0440881763527052,0.8900726267350278
2.0541082164328657,0.8854606993610438
2.064128256513026,0.8807598714112645
2.074148296593186,0.8759706148505239
2.0841683366733466,0.8710934105219191
2.094188376753507,0.8661287480985367
2.1042084168336674,0.8610771260342868
2.1142284569138274,0.8559390515138595
2.124248496993988,0.8507150404018025
2.1342685370741483,0.8454056171907285
2.1442885771543083,0.8400113149486567
2.1543086172344688,0.8345326752654907
2.164328657314629,0.8289702481986446
2.1743486973947896,0.8233245922178162
2.1843687374749496,0.8175962741489164
2.19438877755511,0.8117858691171596
2.2044088176352705,0.8058939604893209
2.214428857715431,0.7999211398151668
2.224448897795591,0.7938680067680622
2.2344689378757514,0.787735169084763
2.244488977955912,0.7815232425044001
2.254509018036072,0.7752328507066584
2.2645290581162323,0.7688646252491586
2.2745490981963927,0.7624192055040494
2.284569138276553,0.7558972385938142
2.294589178356713,0.7492993793262998
2.3046092184368736,0.7426262901289721
2.314629258517034,0.7358786409824104
2.3246492985971945,0.7290571093530397
2.3346693386773545,0.7221623801251131
2.344689378757515,0.7151951455319486
2.3547094188376754,0.7081561050864301
2.3647294589178354,0.7010459655107749
2.374749498997996,0.6938654406655781
2.3847695390781563,0.6866152514781423
2.3947895791583167,0.6792961258700949
2.4048096192384767,0.6719087986843055
2.414829659318637,0.6644540116111058
2.4248496993987976,0.6569325131138257
2.434869739478958,0.6493450583536461
2.444889779559118,0.6416924091137806
2.4549098196392785,0.6339753337229914
2.464929859719439,0.6261946069784511
2.474949899799599,0.6183510100679508
2.4849699398797593,0.6104453304914682
2.49498997995992,0.6024783619821044
2.50501002004008,0.594450904426391
2.51503006012024,0.5863637637839825
2.5250501002004007,0.5782177520067356
2.535070140280561,0.5700136869571917
2.5450901803607215,0.5617523923264612
2.5551102204408815,0.5534346975515257
2.565130260521042,0.5450614377319608
2.5751503006012024,0.5366334535460936
2.5851703406813624,0.5281515911665976
2.595190380761523,0.5196167021755355
2.6052104208416833,0.5110296434788618
2.6152304609218437,0.5023912772203885
2.6252505010020037,0.4937024706952255
2.635270541082164,0.4849640962627027
2.6452905811623246,0.47617703125878724
2.655310621242485,0.4673421579079966
2.665330661322645,0.45846036323482436
2.6753507014028055,0.4495325389746805
2.685370741482966,0.4405595814843635
2.695390781563126,0.43154239165206465
2.7054108216432864,0.42248187480691707
2.715430861723447,0.41337894062810304
2.7254509018036073,0.4042345030535201
2.7354709418837673,0.3950494801880221
2.7454909819639277,0.3858247942112399
2.755511022044088,0.37656137128499595
2.7655310621242486,0.3672601414603165
2.7755511022044086,0.3579220385840542
2.785571142284569,0.3485480002051285
2.7955911823647295,0.33913896748039746
2.8056112224448895,0.32969588508016423
2.81563126252505,0.3202197010933304
2.8256513026052104,0.3107113669322103
2.835671342685371,0.30117183723700686
2.845691382765531,0.2916020697799665
2.8557114228456912,0.28200302536921645
2.8657314629258517,0.27237566775230226
2.875751503006012,0.2627209635194251
2.885771543086172,0.25303988200639665
2.8957915831663326,0.24333339519731598
2.905811623246493,0.23360247762698433
2.915831663326653,0.2238481062830602
2.9258517034068134,0.2140712605079683
2.935871743486974,0.20427292190057555
2.9458917835671343,0.19445407421763666
2.9559118236472943,0.18461570327502547
2.9659318637274548,0.17475879684875675
2.975951903807615,0.164884344575816
2.9859719438877756,0.15499333785479757
2.9959919839679356,0.1450867697463689
3.006012024048096,0.135165634873565
3.0160320641282565,0.12523092932193072
3.0260521042084165,0.1152836505395119
3.036072144288577,0.10532479723671007
3.0460921843687374,0.09535536928601408
3.056112224448898,0.08537636762161088
3.066132264529058,0.07538879413889213
3.0761523046092183,0.0653936515938619
3.0861723446893787,0.055391943502462154
3.096192384769539,0.045384674039817656
3.106212424849699,0.03537284793941732
3.1162324649298596,0.025357470392236806
3.12625250501002,0.01533954694581965
3.13627254509018,0.005320083403318604
3.1462925851703405,-0.0046999142774887155
3.156312625250501,-0.014719440085195672
3.1663326653306614,-0.02473748805577231
3.1763527054108214,-0.0347530523735636
3.186372745490982,-0.04476512747227552
3.1963927855711423,-0.05477270813593153
3.2064128256513023,-0.06477478959979804
3.2164328657314627,-0.07477036765126445
3.226452905811623,-0.08475843873066376
3.2364729458917836,-0.09473800003203217
3.2464929859719436,-0.10470804960379021
3.256513026052104,-0.1146675864493409
3.2665330661322645,-0.12461561062756739
3.276553106212425,-0.1345511233532293
3.286573146292585,-0.1444731270972402
3.2965931863727453,-0.1543806256868216
3.306613226452906,-0.1642726244055165
3.316633266533066,-0.17414813009306052
3.3266533066132262,-0.184006151245097
3.3366733466933867,-0.1938456981127216
3.346693386773547,-0.2036657828018553
3.356713426853707,-0.21346541937242847
3.3667334669338675,-0.2232436239373713
3.376753507014028,-0.23299941476139374
3.3867735470941884,-0.24273181235955404
3.3967935871743484,-0.2524398395955983
3.406813627254509,-0.2621225217800672
3.4168336673346693,-0.2717788867681524
3.4268537074148293,-0.28140796505730165
3.4368737474949898,-0.29100878988455864
3.44689378757515,-0.3005803973236234
3.4569138276553106,-0.3101218263816328
3.4669338677354706,-0.31963211909564393
3.476953907815631,-0.3291103206288151
3.4869739478957915,-0.33855547936626973
3.496993987975952,-0.3479666470106403
3.507014028056112,-0.35734287867727693
3.5170340681362724,-0.366683232989116
3.527054108216433,-0.37598677217119186
3.537074148296593,-0.3852525621447914
3.5470941883767533,-0.39447967262123707
3.5571142284569137,-0.4036671771952855
3.567134268537074,-0.4128141534381407
3.577154308617234,-0.42191968299006555
3.5871743486973946,-0.43098285165258693
3.597194388777555,-0.4400027494802792
3.6072144288577155,-0.44897847087212456
3.6172344689378755,-0.45790911466243517
3.627254509018036,-0.46679378421133183
3.6372745490981964,-0.47563158749476475
3.6472945891783564,-0.48442163719407416
3.657314629258517,-0.4931630507850787
3.6673346693386772,-0.5018549506266788
3.6773547094188377,-0.5104964640489736
3.6873747494989977,-0.5190867234408767
3.697394789579158,-0.5276248663372263
3.7074148296593186,-0.5361100355053741
3.717434869739479,-0.5445413790312542
3.727454909819639,-0.552918050404914
3.7374749498997994,-0.5612392086055064
3.74749498997996,-0.5695040181857252
3.75751503006012,-0.5777116493556869
3.7675350701402803,-0.5858612780662419
3.7775551102204408,-0.5939520860917075
3.787575150300601,-0.6019832611120195
3.797595190380761,-0.6099539967942887
3.8076152304609217,-0.6178634928737587
3.817635270541082,-0.6257109552341503
3.8276553106212425,-0.6334955959873921
3.8376753507014025,-0.6412166335527253
3.847695390781563,-0.6488732927351748
3.8577154308617234,-0.6564648048033775
3.8677354709418834,-0.6639904075667645
3.877755511022044,-0.6714493454520859
3.8877755511022043,-0.6788408695792686
3.8977955911823647,-0.686164237836606
3.9078156312625247,-0.6934187149552649
3.917835671342685,-0.7006035725831087
3.9278557114228456,-0.7077180893578217
3.937875751503006,-0.714761550979336
3.947895791583166,-0.7217332502815464
3.9579158316633265,-0.7286324873033119
3.967935871743487,-0.7354585693587291
3.977955911823647,-0.7422108111066805
3.9879759519038074,-0.748888534619643
3.997995991983968,-0.7554910694517503
4.008016032064128,-0.762017752706107
4.018036072144288,-0.7684679291013449
4.028056112224449,-0.7748409510374107
4.038076152304609,-0.7811361786605877
4.04809619238477,-0.7873529799277361
4.05811623246493,-0.7934907306697512
4.06813627254509,-0.7995488146542284
4.07815631262525,-0.805526623647337
4.0881763527054105,-0.8114235574748823
4.098196392785571,-0.8172390240825664
4.108216432865731,-0.82297243959543
4.118236472945892,-0.8286232283764733
4.128256513026052,-0.8341908230844503
4.138276553106213,-0.8396746647308304
4.148296593186372,-0.8450742027359202
4.158316633266533,-0.8503888949841439
4.168336673346693,-0.8556182078784694
4.1783567134268536,-0.8607616163939826
4.188376753507014,-0.8658186041306007
4.198396793587174,-0.8707886633649184
4.208416833667335,-0.8756712951011836
4.218436873747494,-0.8804660091213962
4.228456913827655,-0.8851723240345281
4.238476953907815,-0.8897897673248523
4.248496993987976,-0.8943178753993856
4.258517034068136,-0.8987561936344328
4.268537074148297,-0.9031042764212313
4.278557114228457,-0.9073616872106899
4.288577154308617,-0.9115279985572191
4.298597194388777,-0.9156027921616471
4.3086172344689375,-0.919585658913216
4.318637274549098,-0.9234761989306571
4.328657314629258,-0.9272740216023401
4.338677354709419,-0.9309787456254892
4.348697394789579,-0.934589999044467
4.35871743486974,-0.938107419288119
4.368737474949899,-0.9415306532061747
4.37875751503006,-0.9448593571047061
4.38877755511022,-0.9480931967806329
4.398797595190381,-0.9512318475552767
4.408817635270541,-0.9542749943069602
4.4188376753507015,-0.9572223315026441
4.428857715430862,-0.9600735632286037
4.4388777555110215,-0.962828403220138
4.448897795591182,-0.9654865748903116
4.458917835671342,-0.9680478113577234
4.468937875751503,-0.9705118554733019
4.478957915831663,-0.9728784598461229
4.488977955911824,-0.975147386868248
