x,y
0.11273880261813085,1.3346821257395232
0.12131038464195432,0.9926509144812151
0.361352829775619,0.9354194003364342
0.42621634918732165,0.910536533086658
0.5227757982092442,0.866436599156588
0.6122688644881684,1.2079710094906382
0.7096465552135993,0.7585922158651767
0.7735577859291198,0.7154294310844732
0.8601197244542784,0.6523467312009956
0.9678571073099775,0.5670658734485992
1.2532605365690082,0.1558969032475167
1.2622953664430454,0.30363070844698403
1.4665535520096165,0.10405408400879249
1.5197496152386927,0.051024545140390475
1.5873336726277618,-0.016536592060455952
1.8925701055451032,0.04556725016349766
2.157047403442716,-0.5532419876306067
2.1822646256557356,-0.574070330396129
2.300649112954666,-0.6667599277925125
2.4879716399431415,-0.7938871960878112
2.541928796033428,-0.5221077302588903
2.6221917227960487,-0.8681166895264603
2.6255232675761553,-0.8697655148922334
2.631609080773922,-0.8727525269055167
2.7369019932992913,-0.9192242388377616
2.768876173517591,-0.8000667564177135
2.7978646371378377,-0.9415048717972581
3.13108993050043,-0.9999448469108387
3.173369518517427,-0.9994951579109941
3.2692990979813814,-0.991856608565337
3.2928810235639485,-1.3095709556053148
3.408267366563594,-0.9646525248574722
3.410603693211891,-0.9640342118408454
3.421180622507278,-0.9611692238455825
3.616580256429863,-0.8892983912527025
3.6725743363345282,-0.4594116572855933
3.7016039812485415,-0.8472490938630762
3.7058129824552624,-0.8450057919305397
3.8395261279651427,-0.7661718455559977
3.8753646783999365,-0.7426536582733525
3.9186499527923906,-1.0509249053605012
4.000600292674006,-0.6531892001266347
4.0238272177089565,-0.6354272894524874
4.0909217946209,-0.5822286456160336
4.185787175563589,-0.50259844114189
4.291136198234517,-0.005002442197804824
4.6454021366053,-0.06693675737486188
4.668940505699103,-0.04343480585499864
4.683175057718733,-0.029209767390269148
4.7503502284959875,0.03795213138521582
4.794951385300342,-0.3939908266037423
4.995719073287628,0.27955451421925304
5.220072889480915,0.4861545837161927
5.350638004692478,0.5957900764299069
5.553579829755966,0.7454374394720809
5.662488471087745,0.8448221711753465
5.668013502297503,0.8166743105561052
5.781976563006175,0.8770024181037176
5.871710053396584,0.9165317751122094
5.930243028355357,0.938359747271252
